user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
312	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Fusicatenibacter_A;s__Fusicatenibacter_A intestinipullorum	GCA_019117495.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Fusicatenibacter_A;s__Fusicatenibacter_A intestinipullorum	96.08	0.736	GCA_019117495.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Fusicatenibacter_A;s__Fusicatenibacter_A intestinipullorum	96.08	0.736	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Fusicatenibacter_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019417125.1, s__Fusicatenibacter_A sp019417125, 95.0, 85.81, 0.449; GCA_900554395.1, s__Fusicatenibacter_A sp900554395, 95.0, 85.78, 0.433; GCA_949287345.1, s__Fusicatenibacter_A sp949287345, 95.0, 85.73, 0.42; GCA_949299135.1, s__Fusicatenibacter_A sp949299135, 95.06, 84.86, 0.46; GCA_003150755.1, s__Fusicatenibacter_A sp003150755, 95.0, 84.16, 0.359; GCA_949288065.1, s__Fusicatenibacter_A sp949288065, 95.0, 84.13, 0.44; GCA_944390935.1, s__Fusicatenibacter_A sp944390935, 95.0, 84.1, 0.497; GCA_949295115.1, s__Fusicatenibacter_A sp949295115, 95.06, 83.99, 0.472; GCA_905207485.1, s__Fusicatenibacter_A sp905207485, 95.0, 83.82, 0.421	26.33	11	N/A	Genome has more than 35.0% of markers with multiple hits
313	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.8%)
314	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_028539415.1, s__Bacteroides cellulosilyticus, 95.26, 95.92, 0.314; GCF_020091405.1, s__Bacteroides sp900552405, 95.23, 94.06, 0.268; GCF_000513195.1, s__Bacteroides timonensis, 95.0, 94.06, 0.256; GCF_036416795.1, s__Bacteroides sp036416795, 95.05, 93.54, 0.268; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.0, 90.62, 0.223; GCF_902364365.1, s__Bacteroides sp900556215, 95.07, 90.6, 0.191; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 90.27, 0.193	14.04	11	0.90054	N/A
315	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	13.98	11	0.9027	Genome has more than 14.2% of markers with multiple hits
316	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	18.39	11	0.90866	Genome has more than 10.8% of markers with multiple hits
317	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_019249795.2, s__Prevotella copri_B, 96.93, 97.47, 0.459; GCF_026015295.1, s__Prevotella copri_C, 97.02, 97.08, 0.463; GCF_025151535.1, s__Prevotella copri, 96.45, 96.85, 0.434; GCF_009494485.1, s__Prevotella copri_K, 96.86, 96.79, 0.46; GCF_003465495.1, s__Prevotella copri_G, 96.6, 96.79, 0.444; GCA_003463005.1, s__Prevotella copri_I, 95.0, 96.69, 0.46; GCF_024330485.1, s__Prevotella copri_L, 97.07, 96.6, 0.458; GCF_009494835.1, s__Prevotella copri_F, 96.78, 96.6, 0.456; GCF_026015625.1, s__Prevotella copri_H, 97.07, 96.52, 0.457; GCA_959596915.1, s__Prevotella copri_N, 96.9, 96.46, 0.459; GCF_015074785.1, s__Prevotella sp015074785, 96.84, 96.37, 0.453; GCF_026015465.1, s__Prevotella copri_E, 96.59, 96.37, 0.45; GCF_949820605.1, s__Prevotella sp934191715, 96.29, 96.35, 0.449; GCA_021640525.1, s__Prevotella copri_S, 96.89, 95.95, 0.443; GCA_021635485.1, s__Prevotella copri_P, 96.24, 95.93, 0.436; GCA_021628325.1, s__Prevotella copri_R, 96.77, 95.91, 0.431; GCA_021622245.1, s__Prevotella copri_J, 96.23, 95.89, 0.459; GCA_021615735.1, s__Prevotella copri_Q, 96.46, 95.89, 0.44; GCA_021618535.1, s__Prevotella copri_O, 96.81, 95.8, 0.425; GCA_021623045.1, s__Prevotella copri_T, 96.37, 95.76, 0.459; GCA_963594575.1, s__Prevotella sp963594575, 96.24, 95.6, 0.381; GCA_963639495.1, s__Prevotella sp963639495, 96.3, 95.49, 0.352; GCF_032490515.1, s__Prevotella sp934202525, 95.18, 95.2, 0.454; GCF_019127135.1, s__Prevotella sp900551275, 95.0, 95.2, 0.436; GCA_958369755.1, s__Prevotella sp958369755, 95.0, 94.84, 0.209; GCF_009494395.1, s__Prevotella sp900546535, 95.0, 91.05, 0.231; GCF_016803255.1, s__Prevotella copri_M, 95.0, 90.84, 0.192; GCF_040095255.1, s__Prevotella sinensis, 95.79, 90.51, 0.189; GCA_021636625.1, s__Prevotella sp021636625, 95.0, 90.51, 0.182; GCA_900551985.1, s__Prevotella sp900551985, 95.0, 90.34, 0.176; GCF_024330295.1, s__Prevotella copri_A, 95.35, 89.92, 0.186; GCA_900544825.1, s__Prevotella sp900544825, 95.0, 89.89, 0.18; GCF_026095235.1, s__Prevotella sp900557035, 95.0, 89.5, 0.172; GCF_019249655.2, s__Prevotella sp900767615, 96.51, 89.47, 0.185	14.34	11	0.9994	N/A
318	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	GCF_000225345.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	98.17	0.646	GCF_000225345.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	98.17	0.646	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902781225.1, s__Roseburia sp902781225, 95.0, 95.32, 0.63	18.69	11	N/A	N/A
319	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.0%)
32	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__UMGS1958;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__UMGS1958;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	11.66	11	0.9981	Genome domain questionable ( 11.7% Bacterial, 5.7% Archaeal);Genome has more than 88.3% of markers with multiple hits
320	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	GCF_010120595.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	95.14	0.76	GCF_010120595.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	95.14	0.76	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003521145.1, s__Streptococcus sp003521145, 95.0, 94.01, 0.795; GCF_023109335.1, s__Streptococcus salivarius_E, 95.32, 93.31, 0.81; GCF_009738225.1, s__Streptococcus sp001556435, 95.07, 93.07, 0.725; GCF_000785515.1, s__Streptococcus salivarius, 95.0, 92.59, 0.784; GCF_963545685.1, s__Streptococcus sp963545685, 95.0, 92.32, 0.763; GCF_002094975.1, s__Streptococcus salivarius_D, 95.6, 91.83, 0.713; GCF_000188295.1, s__Streptococcus vestibularis, 95.0, 91.13, 0.804; GCF_902463925.1, s__Streptococcus sp902463925, 95.0, 90.4, 0.766; GCF_030284685.1, s__Streptococcus raffinosi, 95.0, 86.54, 0.687; GCF_934229725.1, s__Streptococcus sp934229725, 95.27, 86.33, 0.733	19.1	11	N/A	Genome has more than 66.7% of markers with multiple hits
321	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__Hominilimicola;s__Hominilimicola fabiformis	GCF_020687385.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__Hominilimicola;s__Hominilimicola fabiformis	98.78	0.695	GCF_020687385.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__Hominilimicola;s__Hominilimicola fabiformis	98.78	0.695	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__Hominilimicola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	11.97	11	N/A	N/A
322	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_014297285.1, s__Oscillibacter segnis, 95.0, 97.64, 0.191; GCF_005121165.3, s__Oscillibacter welbionis, 95.0, 96.52, 0.17; GCA_900544105.1, s__Oscillibacter sp900544105, 95.0, 94.2, 0.168	19.66	11	0.97321	N/A
323	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.5%)
324	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	18.69	11	0.81378	N/A
325	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.6%)
326	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.8%)
327	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.6%)
328	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	GCF_000154465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	98.69	0.422	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	15.15	11	0.99843	N/A
329	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_025757685.1, s__CAG-217 sp000436335, 95.0, 97.48, 0.494; GCA_963638105.1, s__CAG-217 sp963638105, 95.0, 94.73, 0.493; GCA_963642245.1, s__CAG-217 sp963642245, 95.0, 91.11, 0.454; GCA_963605415.1, s__CAG-217 sp963605415, 95.0, 89.87, 0.416	27.48	11	0.99245	Genome has more than 23.3% of markers with multiple hits
33	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_030296915.1, s__Anaerostipes hadrus, 95.0, 97.97, 0.484; GCA_019423795.1, s__Anaerostipes sp019423795, 95.0, 95.45, 0.481; GCA_036312945.1, s__Anaerostipes hadrus_C, 95.0, 95.09, 0.464; GCF_025567365.1, s__Anaerostipes amylophilus, 95.0, 94.55, 0.448; GCA_902362875.1, s__Anaerostipes sp900066705, 95.0, 91.11, 0.336	17.81	11	0.99497	Genome has more than 40.8% of markers with multiple hits
330	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	N/A	N/A	N/A	N/A	N/A	GCF_900167555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	97.66	0.408	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_025757985.1, s__Gemmiger sp900540595, 95.0, 88.46, 0.243; GCF_018784445.1, s__Gemmiger sp900540775, 95.0, 88.24, 0.23; GCA_934502625.1, s__Gemmiger sp934502625, 95.0, 88.16, 0.196; GCF_024462815.1, s__Gemmiger sp900554145, 95.0, 86.77, 0.181	12.69	11	0.99902	Genome has more than 19.2% of markers with multiple hits
331	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_025150085.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A longicatena	98.13	0.182	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963595255.1, s__Dorea_A sp963595255, 95.0, 95.76, 0.165	12.37	11	0.99999	N/A
332	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	GCF_025567495.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	97.89	0.679	GCF_025567495.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	97.89	0.679	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934435205.1, s__Hominimerdicola sp934435205, 95.0, 95.36, 0.655; GCA_937898375.1, s__Hominimerdicola sp937898375, 95.0, 92.38, 0.5; GCF_900539095.1, s__Hominimerdicola sp900539095, 95.0, 91.08, 0.463	15.69	11	N/A	N/A
333	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	29.05	11	0.8488	Genome has more than 16.7% of markers with multiple hits
334	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.9%)
335	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_027667425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	98.21	0.204	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	10.84	11	0.99958	N/A
336	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.6%)
337	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	11.54	11	0.90435	N/A
338	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_964248265.1, s__Phocaeicola vulgatus, 95.21, 98.21, 0.338; GCA_948566455.1, s__Phocaeicola sp948566455, 95.0, 97.52, 0.179; GCA_947574505.1, s__Phocaeicola sp947574505, 95.0, 97.39, 0.156; GCA_948579315.1, s__Phocaeicola sp948579315, 95.0, 97.22, 0.165; GCA_900760795.1, s__Phocaeicola sp900760795, 95.0, 96.31, 0.203; GCF_013009555.1, s__Phocaeicola dorei, 95.0, 95.89, 0.339; GCF_024622025.1, s__Phocaeicola sartorii, 95.0, 90.47, 0.273; GCA_947072895.1, s__Phocaeicola sp011959205, 95.0, 89.89, 0.209; GCA_963651205.1, s__Phocaeicola sp963651205, 95.0, 87.32, 0.206	15.01	11	0.9882	Genome has more than 13.3% of markers with multiple hits
339	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_003534295.1, s__CAG-273 sp003534295, 95.0, 95.13, 0.191	26.37	11	0.92133	Genome has more than 34.2% of markers with multiple hits
34	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.5%)
340	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__	N/A	N/A	N/A	N/A	N/A	GCA_019421265.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A sp019421265	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_025150085.1, s__Dorea_A longicatena, 95.0, 97.45, 0.223; GCA_963595255.1, s__Dorea_A sp963595255, 95.0, 95.08, 0.214; GCF_025567265.1, s__Dorea_A amylophila, 96.98, 93.95, 0.182; GCF_000424345.1, s__Dorea_A longicatena_C, 95.0, 93.68, 0.175; GCA_934309195.1, s__Dorea_A sp934309195, 95.0, 93.12, 0.164; GCA_900550865.1, s__Dorea_A sp900550865, 95.0, 92.65, 0.161	13.94	11	0.99555	Genome has more than 13.3% of markers with multiple hits
341	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	GCF_016899855.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000436595	96.4	0.344	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900554695.1, s__Prevotella sp900554695, 95.0, 94.22, 0.252; GCA_963931425.1, s__Prevotella sp000433175, 95.0, 89.91, 0.177	49.54	11	0.99228	Genome has more than 27.5% of markers with multiple hits
342	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.1%)
343	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	GCA_025150425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	96.11	0.62	GCA_025150425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	96.11	0.62	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900539195.1, s__Ruminiclostridium_E sp900539195, 95.0, 93.94, 0.534; GCA_003512525.1, s__Ruminiclostridium_E sp003512525, 95.0, 93.5, 0.439; GCA_934490165.1, s__Ruminiclostridium_E sp934490165, 95.0, 90.51, 0.38; GCA_902490585.1, s__Ruminiclostridium_E sp902490585, 95.0, 90.27, 0.388; GCA_017935365.1, s__Ruminiclostridium_E sp017935365, 95.0, 89.37, 0.403; GCA_002437415.1, s__Ruminiclostridium_E sp002437415, 95.0, 88.93, 0.321; GCA_963649995.1, s__Ruminiclostridium_E sp963649995, 95.0, 88.67, 0.226	13.94	11	N/A	N/A
344	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.4%)
345	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.5%)
346	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000020605.1, s__Agathobacter rectalis, 95.02, 97.62, 0.271; GCA_902786155.1, s__Agathobacter sp900317585, 95.0, 94.9, 0.222; GCA_937935345.1, s__Agathobacter sp900546625, 95.0, 94.23, 0.261; GCA_934365945.1, s__Agathobacter sp934365945, 95.0, 92.34, 0.169	24.17	11	0.99424	Genome has more than 13.3% of markers with multiple hits
