user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
2633	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp958421275	GCA_958421275.1	95.1	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp958421275	95.46	0.854	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have incongruent species assignments	GCA_958421275.1, s__Collinsella sp958421275, 95.1, 95.46, 0.854; GCA_902496335.1, s__Collinsella sp902496335, 95.34, 94.88, 0.821; GCA_959021215.1, s__Collinsella sp959021215, 95.18, 94.88, 0.815; GCF_040092335.1, s__Collinsella sp040092335, 95.22, 94.87, 0.858; GCA_902491615.1, s__Collinsella sp902491615, 95.07, 94.85, 0.847; GCA_036301285.1, s__Collinsella aerofaciens_BS, 95.07, 94.85, 0.836; GCA_928722055.1, s__Collinsella sp928722055, 95.18, 94.84, 0.856; GCA_036550475.1, s__Collinsella sp036550475, 95.29, 94.82, 0.83; GCA_958429225.1, s__Collinsella sp958429225, 95.0, 94.76, 0.807; GCF_039758915.1, s__Collinsella sp900552155, 95.02, 94.74, 0.845; GCF_040920445.1, s__Collinsella aerofaciens_BH, 95.02, 94.74, 0.841; GCA_036312985.1, s__Collinsella sp036312985, 95.22, 94.74, 0.836; GCF_028209885.1, s__Collinsella aerofaciens_BA, 95.23, 94.74, 0.832; GCA_031294825.1, s__Collinsella sp031294825, 95.0, 94.74, 0.818; GCA_958432255.1, s__Collinsella sp958432255, 95.34, 94.74, 0.812; GCA_008668235.1, s__Collinsella aerofaciens_K, 95.0, 94.74, 0.787; GCA_018367075.1, s__Collinsella sp018367075, 95.49, 94.73, 0.848; GCA_008671135.1, s__Collinsella aerofaciens_J, 95.0, 94.73, 0.844; GCA_958413895.1, s__Collinsella sp958413895, 95.11, 94.73, 0.843; GCF_902501475.1, s__Collinsella aerofaciens_AL, 95.17, 94.73, 0.823; GCA_934865005.1, s__Collinsella sp934865005, 95.26, 94.7, 0.787; GCF_039752985.1, s__Collinsella aerofaciens_BT, 95.0, 94.66, 0.825; GCF_027679495.1, s__Collinsella aerofaciens_AK, 95.03, 94.63, 0.835; GCA_937989875.1, s__Collinsella sp937989875, 95.0, 94.63, 0.833; GCA_902493855.1, s__Collinsella sp902493855, 95.0, 94.63, 0.824; GCA_036312785.1, s__Collinsella sp036312785, 95.14, 94.63, 0.814; GCA_902468085.1, s__Collinsella sp902468085, 95.05, 94.62, 0.851; GCF_018785245.1, s__Collinsella aerofaciens_AD, 95.01, 94.62, 0.839; GCA_938005465.1, s__Collinsella sp938005465, 95.0, 94.62, 0.833; GCA_018376265.1, s__Collinsella sp018376265, 95.01, 94.62, 0.831; GCA_905215835.1, s__Collinsella sp905215835, 95.18, 94.59, 0.779; GCA_947001545.1, s__Collinsella sp947001545, 95.11, 94.58, 0.777; GCA_019413955.1, s__Collinsella sp019413955, 95.0, 94.56, 0.796; GCA_905215005.1, s__Collinsella sp905215005, 95.18, 94.56, 0.734; GCA_902470905.1, s__Collinsella sp902470905, 95.0, 94.55, 0.797; GCA_902495525.1, s__Collinsella sp902495525, 95.0, 94.54, 0.814; GCA_900542555.1, s__Collinsella sp900542555, 95.0, 94.53, 0.802; GCA_902464565.1, s__Collinsella sp902464565, 95.0, 94.52, 0.849; GCA_905212545.1, s__Collinsella sp905212545, 95.14, 94.52, 0.842; GCF_040915545.1, s__Collinsella aerofaciens_BE, 95.13, 94.52, 0.836; GCA_019414325.1, s__Collinsella sp019414325, 95.0, 94.52, 0.827; GCA_902464575.1, s__Collinsella sp902464575, 95.0, 94.52, 0.827; GCF_040910325.1, s__Collinsella aerofaciens_BL, 95.12, 94.52, 0.826; GCA_902493515.1, s__Collinsella sp902493515, 95.11, 94.52, 0.825; GCA_958427145.1, s__Collinsella sp958427145, 95.0, 94.52, 0.824; GCA_900541135.1, s__Collinsella sp900541135, 95.0, 94.52, 0.821; GCA_959028445.1, s__Collinsella sp959028445, 95.0, 94.52, 0.82; GCA_014871655.1, s__Collinsella sp014871655, 95.0, 94.52, 0.817; GCA_902494535.1, s__Collinsella sp902494535, 95.0, 94.52, 0.811; GCA_902491765.1, s__Collinsella sp902491765, 95.13, 94.52, 0.797; GCA_958421035.1, s__Collinsella sp958421035, 95.0, 94.48, 0.796; GCA_902489965.1, s__Collinsella sp902489965, 95.0, 94.45, 0.803; GCA_900762015.1, s__Collinsella sp900762015, 95.0, 94.45, 0.755; GCA_900554495.1, s__Collinsella sp900554495, 95.0, 94.45, 0.715; GCA_037277825.1, s__Collinsella sp037277825, 95.42, 94.43, 0.76; GCA_900541235.1, s__Collinsella sp900541235, 95.0, 94.41, 0.837; GCF_015555045.1, s__Collinsella aerofaciens_W, 95.0, 94.41, 0.829; GCA_900540985.1, s__Collinsella sp900540985, 95.0, 94.41, 0.825; GCA_900541035.1, s__Collinsella sp900541035, 95.0, 94.41, 0.823; GCA_959599095.1, s__Collinsella sp959599095, 95.0, 94.41, 0.819; GCA_905211535.1, s__Collinsella sp905211535, 95.0, 94.41, 0.806; GCA_900759335.1, s__Collinsella sp900759335, 95.0, 94.41, 0.791; GCA_037320555.1, s__Collinsella sp037320555, 95.0, 94.41, 0.749; GCA_902493535.1, s__Collinsella sp902493535, 95.0, 94.41, 0.738; GCA_900552385.1, s__Collinsella sp900552385, 95.03, 94.41, 0.711; GCA_900758885.1, s__Collinsella sp900758885, 95.0, 94.4, 0.781; GCA_900754385.1, s__Collinsella sp900754385, 95.0, 94.37, 0.729; GCA_905204365.1, s__Collinsella sp905204365, 95.06, 94.36, 0.797; GCA_900544465.1, s__Collinsella sp900544465, 95.0, 94.34, 0.736; GCA_902495985.1, s__Collinsella sp902495985, 95.09, 94.31, 0.74; GCF_039758815.1, s__Collinsella aerofaciens_BP, 95.0, 94.29, 0.845; GCA_900541725.1, s__Collinsella sp900541725, 95.0, 94.29, 0.835; GCF_015560135.1, s__Collinsella aerofaciens_AN, 95.32, 94.29, 0.818; GCA_905216145.1, s__Collinsella sp905216145, 95.0, 94.29, 0.818; GCA_018378775.1, s__Collinsella sp018378775, 95.0, 94.28, 0.785; GCA_900761085.1, s__Collinsella sp900761085, 95.0, 94.26, 0.755; GCA_900548565.1, s__Collinsella sp900548565, 95.0, 94.24, 0.768; GCA_902494135.1, s__Collinsella sp902494135, 95.0, 94.22, 0.76; GCA_900549215.1, s__Collinsella sp900549215, 95.03, 94.22, 0.733; GCA_902478875.1, s__Collinsella sp902478875, 95.0, 94.21, 0.748; GCA_900766165.1, s__Collinsella sp900766165, 95.0, 94.21, 0.744; GCA_900545615.1, s__Collinsella sp900545615, 95.0, 94.18, 0.783; GCA_905210085.1, s__Collinsella sp905210085, 95.0, 94.18, 0.767; GCA_959019945.1, s__Collinsella sp959019945, 95.0, 94.17, 0.814; GCA_036298675.1, s__Collinsella sp036298675, 95.0, 94.17, 0.799; GCA_900761805.1, s__Collinsella sp900761805, 95.1, 94.17, 0.797; GCA_958349325.1, s__Collinsella sp958349325, 95.0, 94.13, 0.759; GCA_900547505.1, s__Collinsella sp900547505, 95.0, 94.08, 0.723; GCA_937997605.1, s__Collinsella sp937997605, 95.2, 94.07, 0.784; GCA_019419505.1, s__Collinsella sp019419505, 95.0, 94.06, 0.818; GCA_900540905.1, s__Collinsella sp900540905, 95.0, 94.04, 0.803; GCA_938033385.1, s__Collinsella sp938033385, 95.1, 93.92, 0.73; GCA_934675795.1, s__Collinsella sp934675795, 95.0, 93.92, 0.73; GCF_003462685.1, s__Collinsella sp003462685, 95.0, 93.91, 0.813; GCA_902470835.1, s__Collinsella sp902470835, 95.0, 93.84, 0.789; GCA_902475445.1, s__Collinsella sp902475445, 95.0, 93.83, 0.765; GCA_902489945.1, s__Collinsella sp902489945, 95.0, 93.81, 0.796; GCA_900554645.1, s__Collinsella sp900554645, 95.0, 93.78, 0.707; GCA_902489855.1, s__Collinsella sp902489855, 95.0, 93.41, 0.756; GCA_934654515.1, s__Collinsella sp934654515, 95.0, 91.85, 0.691	84.13	11	N/A	N/A
2634	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555	GCA_000435555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555	98.7	0.841	GCA_000435555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555	98.7	0.841	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002438575.1, s__Vescimonas sp002438575, 95.0, 94.28, 0.72; GCA_934623575.1, s__Vescimonas sp934623575, 95.0, 88.5, 0.482; GCA_003487665.1, s__Vescimonas sp003487665, 95.0, 87.93, 0.421; GCA_934590325.1, s__Vescimonas sp934590325, 95.0, 87.69, 0.513; GCA_963628195.1, s__Vescimonas sp963628195, 95.0, 86.35, 0.44; GCA_900551995.1, s__Vescimonas sp900551995, 95.0, 85.03, 0.353; GCA_963632705.1, s__Vescimonas sp963632705, 95.0, 85.03, 0.343; GCA_900551355.1, s__Vescimonas sp900551355, 95.0, 84.6, 0.226; GCA_945878665.1, s__Vescimonas sp945878665, 95.0, 84.47, 0.306; GCA_900550585.1, s__Vescimonas sp900550585, 95.0, 84.28, 0.231; GCA_934591815.1, s__Vescimonas sp934591815, 95.0, 84.27, 0.245; GCA_900554275.1, s__Vescimonas sp900554275, 95.0, 83.61, 0.268; GCA_900545495.1, s__Vescimonas sp900545495, 95.0, 83.58, 0.24; GCA_934591745.1, s__Vescimonas sp934591745, 95.0, 83.47, 0.21; GCA_900545585.1, s__Vescimonas sp900545585, 95.0, 83.04, 0.231; GCA_900547745.1, s__Vescimonas sp900547745, 95.0, 82.91, 0.239; GCA_934589835.1, s__Vescimonas sp934589835, 95.0, 82.54, 0.17; GCA_963613145.1, s__Vescimonas sp963613145, 95.0, 82.29, 0.214	69.04	11	N/A	N/A
2636	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A	GCF_003437535.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A	96.24	0.878	GCF_003437535.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A	96.24	0.878	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_945965395.1, s__Phocaeicola sp945965395, 95.0, 95.01, 0.799; GCF_000187895.1, s__Phocaeicola plebeius, 95.0, 94.13, 0.82; GCF_025567125.1, s__Phocaeicola fibrisolvens, 95.0, 85.37, 0.396; GCF_025993685.1, s__Phocaeicola mediterraneensis_A, 95.0, 84.68, 0.389; GCF_016900355.1, s__Phocaeicola sp900551065, 95.0, 84.56, 0.379; GCF_900128455.1, s__Phocaeicola mediterraneensis, 95.0, 84.35, 0.378; GCF_902472605.1, s__Phocaeicola sp902472605, 95.0, 84.34, 0.347; GCA_900551445.1, s__Phocaeicola sp900551445, 95.0, 84.02, 0.327; GCA_900552075.1, s__Phocaeicola sp900552075, 95.0, 83.64, 0.279	63.22	11	N/A	N/A
2638	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	GCF_028539415.1	95.26	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	98.67	0.891	GCF_028539415.1	95.26	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	98.67	0.891	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000513195.1, s__Bacteroides timonensis, 95.0, 93.98, 0.584; GCF_020091405.1, s__Bacteroides sp900552405, 95.23, 93.72, 0.627; GCF_036416795.1, s__Bacteroides sp036416795, 95.05, 93.58, 0.63; GCF_003464595.1, s__Bacteroides intestinalis_A, 95.0, 89.27, 0.478; GCF_902364365.1, s__Bacteroides sp900556215, 95.07, 88.91, 0.484; GCF_000172175.1, s__Bacteroides intestinalis, 95.0, 87.96, 0.478; GCA_900557355.1, s__Bacteroides sp900557355, 95.0, 85.53, 0.209; GCF_900142015.1, s__Bacteroides stercorirosoris, 95.0, 84.56, 0.342; GCF_905207245.1, s__Bacteroides sp905207245, 95.0, 84.1, 0.28; GCF_000315485.1, s__Bacteroides oleiciplenus, 95.0, 83.14, 0.273; GCA_905215555.1, s__Bacteroides sp905215555, 95.0, 83.02, 0.31; GCA_947071285.1, s__Bacteroides sp947071285, 95.0, 82.69, 0.279	36.64	11	N/A	Genome has more than 58.3% of markers with multiple hits
264	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	GCF_000160055.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	98.26	0.77	GCF_000160055.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	98.26	0.77	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	71.05	11	N/A	Genome has more than 10.8% of markers with multiple hits
2640	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	GCF_025567495.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	97.89	0.834	GCF_025567495.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	97.89	0.834	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934435205.1, s__Hominimerdicola sp934435205, 95.0, 94.88, 0.811; GCA_937898375.1, s__Hominimerdicola sp937898375, 95.0, 92.0, 0.685; GCF_900539095.1, s__Hominimerdicola sp900539095, 95.0, 87.87, 0.734; GCF_019423705.1, s__Hominimerdicola sp019423705, 95.0, 81.52, 0.226	54.23	11	N/A	Genome has more than 44.2% of markers with multiple hits
2641	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__CAG-245 sp000435175	GCA_000435175.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__CAG-245 sp000435175	96.96	0.931	GCA_000435175.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__CAG-245 sp000435175	96.96	0.931	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934131055.1, s__CAG-245 sp934131055, 95.45, 95.74, 0.802; GCA_900761475.1, s__CAG-245 sp900761475, 95.0, 93.04, 0.567; GCA_934119935.1, s__CAG-245 sp934119935, 95.0, 89.9, 0.477; GCA_900552135.1, s__CAG-245 sp900552135, 95.0, 84.53, 0.157	12.37	11	N/A	Genome has more than 82.5% of markers with multiple hits
2645	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000431015	GCA_000431015.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000431015	98.55	0.866	GCA_000431015.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000431015	98.55	0.866	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900544195.1, s__Cryptobacteroides sp900544195, 95.0, 90.6, 0.37; GCA_000433355.1, s__Cryptobacteroides sp000433355, 95.0, 89.36, 0.273; GCA_934725575.1, s__Cryptobacteroides sp934725575, 95.0, 89.35, 0.274; GCA_963604455.1, s__Cryptobacteroides sp963604455, 95.0, 87.72, 0.151; GCA_963642565.1, s__Cryptobacteroides sp963642565, 95.0, 87.69, 0.175; GCA_963604245.1, s__Cryptobacteroides sp963604245, 95.0, 87.45, 0.157; GCA_002438845.1, s__Cryptobacteroides sp002438845, 95.0, 87.45, 0.153; GCA_963639865.1, s__Cryptobacteroides sp963639865, 95.0, 87.43, 0.155; GCA_934667175.1, s__Cryptobacteroides sp934667175, 95.0, 87.32, 0.207; GCA_934698975.1, s__Cryptobacteroides sp934698975, 95.0, 87.3, 0.177; GCA_002321335.1, s__Cryptobacteroides sp002321335, 95.0, 87.21, 0.164; GCA_002314195.1, s__Cryptobacteroides sp002314195, 95.0, 87.14, 0.152; GCA_963642795.1, s__Cryptobacteroides sp963642795, 95.0, 86.82, 0.154; GCA_002439875.1, s__Cryptobacteroides sp002439875, 95.0, 86.33, 0.152	32.47	11	N/A	N/A
2649	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
265	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	GCF_000020605.1	95.02	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	97.99	0.816	GCF_000020605.1	95.02	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	97.99	0.816	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902786155.1, s__Agathobacter sp900317585, 95.0, 95.01, 0.636; GCA_937935345.1, s__Agathobacter sp900546625, 95.0, 94.66, 0.746; GCA_934365945.1, s__Agathobacter sp934365945, 95.0, 93.39, 0.587; GCA_963586665.1, s__Agathobacter sp963586665, 95.0, 81.25, 0.161	87.43	11	N/A	N/A
2651	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__FB2012;s__FB2012 sp900539835	GCA_900539835.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__FB2012;s__FB2012 sp900539835	95.44	0.734	GCA_900539835.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__FB2012;s__FB2012 sp900539835	95.44	0.734	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__FB2012;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_947177715.1, s__FB2012 sp947177715, 95.0, 88.45, 0.335; GCA_019420505.1, s__FB2012 sp019420505, 95.0, 86.32, 0.162	40.23	11	N/A	N/A
2659	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.7%)
266	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000434995	GCA_000434995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000434995	98.71	0.943	GCA_000434995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000434995	98.71	0.943	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_963661525.1, s__Eubacterium_R sp963661525, 95.0, 94.45, 0.768; GCA_000436835.1, s__Eubacterium_R sp000436835, 95.0, 83.23, 0.418; GCA_945874765.1, s__Eubacterium_R sp945874765, 95.0, 82.91, 0.41; GCA_900540235.1, s__Eubacterium_R sp900540235, 95.0, 81.32, 0.282; GCA_963657005.1, s__Eubacterium_R sp963657005, 95.0, 81.17, 0.271	77.36	11	N/A	N/A
2664	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D sp000433535	GCA_000433535.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D sp000433535	97.66	0.794	GCA_000433535.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D sp000433535	97.66	0.794	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900543415.1, s__Dorea_D sp900543415, 95.0, 94.18, 0.722	43.31	11	N/A	Genome has more than 41.7% of markers with multiple hits
