user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
457	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp900547385	GCA_900547385.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp900547385	97.85	0.622	GCA_900547385.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp900547385	97.85	0.622	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_937907305.1, s__Angelakisella sp937907305, 95.0, 92.47, 0.572; GCA_004557855.1, s__Angelakisella sp004557855, 95.0, 86.45, 0.269; GCA_003453215.1, s__Angelakisella sp003453215, 95.0, 85.66, 0.221; GCA_934524965.1, s__Angelakisella sp934524965, 95.0, 85.62, 0.314; GCA_900552845.1, s__Angelakisella sp900552845, 95.0, 84.75, 0.224; GCA_004554485.1, s__Angelakisella sp004554485, 95.0, 82.88, 0.15	27.38	11	N/A	Genome has more than 12.5% of markers with multiple hits
458	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.6%)
459	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.2%)
46	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A	GCF_009680455.1	95.58	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A	98.06	0.886	GCF_009680455.1	95.58	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A	98.06	0.886	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003458705.1, s__Lachnospira sp003537285, 95.44, 95.84, 0.76; GCF_000146185.1, s__Lachnospira eligens, 95.0, 95.73, 0.836; GCA_003464165.1, s__Lachnospira sp003451515, 95.0, 95.24, 0.741; GCA_019424245.1, s__Lachnospira sp019424245, 95.0, 91.46, 0.507; GCA_963597265.1, s__Lachnospira sp963597265, 95.0, 90.65, 0.689; GCA_934343805.1, s__Lachnospira sp934343805, 95.0, 88.86, 0.502; GCF_040096455.1, s__Lachnospira rogosae, 95.0, 88.16, 0.243; GCA_030537195.1, s__Lachnospira sp030537195, 95.0, 87.56, 0.698; GCA_945910225.1, s__Lachnospira sp945910225, 95.0, 87.55, 0.5; GCA_963654395.1, s__Lachnospira sp963654395, 95.0, 87.09, 0.421; GCA_963590775.1, s__Lachnospira sp963590775, 95.0, 86.27, 0.683; GCA_945939115.1, s__Lachnospira sp945939115, 95.0, 80.41, 0.238	26.85	11	N/A	Genome has more than 70.0% of markers with multiple hits
460	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.2%)
461	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	GCA_000435055.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	98.48	0.623	GCA_000435055.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	98.48	0.623	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_937894955.1, s__PeH17 sp937894955, 95.0, 94.68, 0.55	11.04	11	N/A	Genome domain questionable ( 11.7% Bacterial, 3.8% Archaeal)
462	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.8%)
463	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.9%)
464	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.2%)
465	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.5%)
466	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000174195.1, s__Roseburia inulinivorans, 95.0, 97.34, 0.213; GCF_900537995.1, s__Roseburia intestinalis, 95.0, 96.31, 0.206	17.28	11	0.96195	N/A
467	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_000020605.1	95.02	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	98.25	0.337	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_937935345.1, s__Agathobacter sp900546625, 95.0, 93.73, 0.323; GCA_902786155.1, s__Agathobacter sp900317585, 95.0, 93.44, 0.274; GCA_934365945.1, s__Agathobacter sp934365945, 95.0, 90.78, 0.214	21.96	11	0.99968	Genome has more than 14.2% of markers with multiple hits
468	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (4.6%)
469	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	N/A	N/A	N/A	N/A	N/A	GCF_023516715.1	95.02	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia massiliensis	94.39	0.524	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_947624785.1, s__Akkermansia muciniphila_F, 95.0, 92.8, 0.504; GCF_000020225.1, s__Akkermansia muciniphila, 95.0, 91.52, 0.481; GCF_030848305.1, s__Akkermansia muciniphila_A, 95.0, 90.36, 0.472; GCF_002884975.1, s__Akkermansia muciniphila_C, 95.0, 90.27, 0.458; GCA_905200945.1, s__Akkermansia sp905200945, 95.0, 90.04, 0.468; GCF_040616545.1, s__Akkermansia muciniphila_E, 95.0, 89.92, 0.462; GCF_020860705.1, s__Akkermansia sp020860705, 95.0, 89.65, 0.453; GCA_021202525.1, s__Akkermansia sp021202525, 95.0, 89.43, 0.381; GCF_026072915.1, s__Akkermansia biwaensis, 95.0, 89.31, 0.394; GCF_036417355.1, s__Akkermansia sp004167605, 95.0, 89.06, 0.396	15.87	11	0.99723	Genome not assigned to closest species as it falls outside its pre-defined ANI radius;Genome has more than 10.8% of markers with multiple hits
47	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	N/A	N/A	N/A	N/A	N/A	GCA_900550935.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp900550935	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900537995.1, s__Roseburia intestinalis, 95.0, 97.94, 0.405; GCF_000174195.1, s__Roseburia inulinivorans, 95.0, 95.41, 0.253; GCA_934317215.1, s__Roseburia sp934317215, 95.0, 93.63, 0.46; GCA_003483745.1, s__Roseburia sp003483745, 95.0, 90.41, 0.433; GCF_014287515.2, s__Roseburia rectibacter, 95.0, 89.84, 0.355; GCA_900542495.1, s__Roseburia sp900542495, 95.0, 88.57, 0.209	12.79	11	0.9675	Genome has more than 64.2% of markers with multiple hits
470	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	N/A	N/A	N/A	N/A	N/A	GCF_000382445.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola massiliensis	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_964248265.1, s__Phocaeicola vulgatus, 95.21, 97.35, 0.305; GCF_013009555.1, s__Phocaeicola dorei, 95.0, 95.34, 0.31; GCA_900760795.1, s__Phocaeicola sp900760795, 95.0, 93.21, 0.179; GCF_024622025.1, s__Phocaeicola sartorii, 95.0, 88.51, 0.215; GCA_947072895.1, s__Phocaeicola sp011959205, 95.0, 87.87, 0.188; GCA_963651205.1, s__Phocaeicola sp963651205, 95.0, 85.39, 0.165	14.1	11	0.99654	N/A
471	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	GCF_025567015.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	96.65	0.577	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have incongruent species assignments	GCF_025567015.1, s__Acetatifactor acetigignens, 95.0, 96.65, 0.577; GCF_009695995.1, s__Acetatifactor intestinalis, 95.0, 92.6, 0.454; GCA_040096245.1, s__Acetatifactor hominis, 95.0, 91.23, 0.475; GCA_945929965.1, s__Acetatifactor sp945929965, 95.36, 91.01, 0.455; GCA_900772845.1, s__Acetatifactor sp900772845, 95.0, 90.27, 0.461; GCA_934436245.1, s__Acetatifactor sp934436245, 95.0, 89.72, 0.366; GCA_934394815.1, s__Acetatifactor sp934394815, 95.0, 89.67, 0.379; GCA_934436435.1, s__Acetatifactor sp934436435, 95.0, 89.63, 0.356; GCA_900771995.1, s__Acetatifactor sp900771995, 95.0, 89.32, 0.457; GCA_002431915.1, s__Acetatifactor sp002431915, 95.0, 88.65, 0.377; GCA_963630275.1, s__Acetatifactor sp963630275, 95.0, 88.51, 0.355; GCA_963650795.1, s__Acetatifactor sp963650795, 95.0, 88.31, 0.335; GCA_900766575.1, s__Acetatifactor sp900766575, 95.0, 88.24, 0.267; GCA_963623435.1, s__Acetatifactor sp963623435, 95.0, 88.14, 0.323; GCA_934394665.1, s__Acetatifactor sp934394665, 95.0, 88.12, 0.266; GCA_934394515.1, s__Acetatifactor sp934394515, 95.0, 87.58, 0.227	13.34	11	N/A	N/A
472	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.5%)
473	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.8%)
474	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900545495.1, s__Vescimonas sp900545495, 95.0, 94.18, 0.318; GCA_000435555.1, s__Vescimonas sp000435555, 95.0, 93.0, 0.293; GCA_934591815.1, s__Vescimonas sp934591815, 95.0, 92.77, 0.304; GCA_900548615.1, s__Vescimonas sp900548615, 95.0, 91.25, 0.224; GCA_002438575.1, s__Vescimonas sp002438575, 95.0, 91.18, 0.217; GCA_900551355.1, s__Vescimonas sp900551355, 95.0, 90.67, 0.233; GCA_900547745.1, s__Vescimonas sp900547745, 95.0, 89.68, 0.253; GCA_900550585.1, s__Vescimonas sp900550585, 95.0, 89.37, 0.248; GCA_934591745.1, s__Vescimonas sp934591745, 95.0, 89.09, 0.211; GCA_900545585.1, s__Vescimonas sp900545585, 95.0, 88.46, 0.238; GCA_900552725.1, s__Vescimonas sp900552725, 95.0, 87.98, 0.151; GCA_934623575.1, s__Vescimonas sp934623575, 95.0, 87.97, 0.175; GCA_934589835.1, s__Vescimonas sp934589835, 95.0, 87.53, 0.198; GCA_934590325.1, s__Vescimonas sp934590325, 95.0, 87.52, 0.22; GCA_934565655.1, s__Vescimonas sp934565655, 95.0, 87.46, 0.15; GCA_900551995.1, s__Vescimonas sp900551995, 95.0, 87.1, 0.196; GCA_945878665.1, s__Vescimonas sp945878665, 95.0, 87.08, 0.192; GCA_003487665.1, s__Vescimonas sp003487665, 95.0, 86.95, 0.179; GCA_963632705.1, s__Vescimonas sp963632705, 95.0, 86.9, 0.183	15.57	11	0.96745	Genome has more than 13.3% of markers with multiple hits
475	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.3%)
476	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti	GCF_025567285.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti	98.08	0.693	GCA_963600665.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp963600665	93.19	0.507	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__	taxonomic classification defined by topology and ANI	N/A	GCF_025149915.1, s__Coprococcus eutactus, 95.0, 94.17, 0.395; GCA_934247115.1, s__Coprococcus sp934247115, 95.0, 91.79, 0.383; GCA_902461735.1, s__Coprococcus sp902461735, 95.42, 91.61, 0.292; GCA_900557435.1, s__Coprococcus sp900557435, 95.0, 90.95, 0.242; GCA_934270935.1, s__Coprococcus sp934270935, 95.18, 90.48, 0.182; GCA_900548315.1, s__Coprococcus sp900548315, 95.0, 90.37, 0.258; GCA_029338615.1, s__Coprococcus sp029338615, 95.0, 90.33, 0.26; GCA_900548215.1, s__Coprococcus sp900548215, 95.0, 90.33, 0.238; GCA_934277375.1, s__Coprococcus sp934277375, 95.0, 89.71, 0.312; GCA_016297325.1, s__Coprococcus sp016297325, 95.0, 88.46, 0.192	13.84	11	N/A	N/A
477	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.3%)
478	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.2%)
479	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_025148125.1, s__Blautia_A wexlerae, 95.13, 95.89, 0.173; GCF_020687435.1, s__Blautia_A fusiformis, 96.97, 94.5, 0.184; GCF_902167715.1, s__Blautia_A luti_A, 96.82, 93.68, 0.176; GCA_003461955.1, s__Blautia_A sp900066335, 95.0, 93.53, 0.174; GCF_005848555.1, s__Blautia_A sp005848555, 96.6, 92.99, 0.179; GCF_013304735.1, s__Blautia_A sp900066205, 95.0, 92.28, 0.172	11.26	11	0.96867	Genome domain questionable ( 11.7% Bacterial, 3.8% Archaeal)
48	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_027667425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	98.0	0.369	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900772675.1, s__Fusicatenibacter sp900772675, 95.0, 89.71, 0.325; GCA_963596755.1, s__Fusicatenibacter sp963596755, 95.0, 88.32, 0.313; GCA_963661155.1, s__Fusicatenibacter massiliensis_A, 95.0, 87.6, 0.282	25.97	11	0.99887	Genome has more than 23.3% of markers with multiple hits
480	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	28.73	11	0.88052	Genome has more than 10.8% of markers with multiple hits
481	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	19.56	11	0.91147	N/A
482	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (6.4%)
483	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.8%)
484	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (5.5%)
485	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (3.4%)
486	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_902363675.1, s__Agathobacter sp000434275, 95.0, 99.05, 0.157	11.1	11	0.99089	N/A
487	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515	GCA_022009995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515	97.33	0.761	GCA_022009995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515	97.33	0.761	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934254835.1, s__CAG-349 sp934254835, 95.0, 85.15, 0.425	33.38	11	N/A	Genome has more than 11.7% of markers with multiple hits
